time,imu_x,imu_y,afr,egt,rpm,speed,batteryVoltage,engineTemp,gear
0.51,77.57683717391417,63.47823837859088,13.495832405226235,807.8285157520493,5074.185317672267,89.77835591892675,12.646453174064872,98.52108021949363,4
0.52,77.15501371821465,63.12517897665641,13.493409957691565,808.1779092708597,5116.545344279847,87.22484305886304,12.649064041353121,98.62404227243339,3
0.53,76.72030541289882,62.77991824845293,13.490439327631034,808.4971931646344,5167.7325577760985,84.72808764814354,12.651660002361455,98.72355482344986,3
0.54,76.27379880233829,62.443008537493874,13.486923815439098,808.786167891333,5227.235512444013,82.2991822682059,12.654240797495934,98.81957806884948,5
0.55,75.81660992052332,62.11498882744654,13.48286732687875,809.0446528511578,5294.459674429608,79.94891805646621,12.656806168679198,98.91207360061435,3
0.56,75.34988150155905,61.796383879873204,13.478274368742184,809.272486499423,5368.733362127678,77.6877367634687,12.659355859376266,99.00100442176505,5
0.5700000000000001,74.87478012342544,61.48770339472455,13.473150043843708,809.4695264475148,5449.314457402363,75.52568436229124,12.661889614620192,99.08633496115883,3
0.58,74.39249329213982,61.18944119492848,13.467500045350478,809.6356495518794,5535.397820586242,73.47236641631,12.664407181037562,99.16803108771767,5
0.59,73.90422647361027,60.9020744363788,13.461330650457349,809.7707519909843,5626.123335169764,71.53690540361615,12.666908306873836,99.2460601240802,5
0.6,73.41120008059868,60.626062844587544,13.45464871341284,809.8747493302027,5720.584501801074,69.72790018768288,12.66939274201851,99.32039085967226,3
0.61,72.91464642232437,60.36184797922226,13.447461657904036,809.947576574583,5817.837495727904,68.05338781434688,12.671860238030144,99.39099356319068,3
0.62,72.4158066243329,60.10985252770469,13.439777468808781,809.9891882094679,5916.910597182504,66.52080780483233,12.674310548161191,99.45783999449539,4
0.63,71.91592752632852,59.870479629001096,13.431604683324437,809.9995582289401,6016.81390048435,65.13696910345647,12.67674342738268,99.52090341590515,5
0.64,71.4162585657242,59.64411222868593,13.422952381482974,809.9786801520753,6116.549204850494,63.908019826861285,12.679158632408718,99.58015860289225,5
0.65,70.91804865469892,59.43111246631052,13.41383017606298,809.9265670269916,6215.119988087816,62.839419949169525,12.681555921720811,99.63558185417193,5
0.66,70.42254305856751,59.23182109605719,13.404248201909795,809.843251422696,6311.541363513378,61.93591704441936,12.68393505559203,99.68715100118266,4
0.67,69.930980283266,59.046556941605076,13.394217104675603,809.728785408729,6404.849920616598,61.201525194049104,12.686295796110969,99.73484541695319,4
0.68,69.44458897973169,58.875616386080424,13.383748028992027,809.5832405226234,6494.113351138608,60.63950715314177,12.68863790720554,99.77864602435316,5
0.6900000000000001,68.96458487291571,58.71927289790668,13.37285260608836,809.4067077251954,6578.4397643882,60.25235985466142,12.69096115466659,99.81853530372359,3
0.7000000000000001,68.4921677231038,58.577776593313416,13.361542940869162,809.1992973436968,6656.9865987187895,60.04180331608287,12.693265306171307,99.8544972998846,4
0.71,68.0285183271404,58.45135383620374,13.349831598465618,808.9611390028648,6728.969040125876,60.008772997700454,12.695550131306462,99.8865176285172,5
0.72,67.57479556705148,58.340206876020254,13.337731590275576,808.6923815439097,6793.667863849153,60.15341564656637,12.697815401591441,99.91458348191686,5
0.73,67.13213351344301,58.24451352418917,13.325256359507765,808.3931929314953,6850.436620628564,60.47508864452307,12.70006089050111,99.93868363411644,3
0.74,66.70163859091507,58.164426869659934,13.312419766246295,808.063760148765,6898.708095811627,60.97236286322628,12.702286373488443,99.9588084453764,3
0.75,66.28438681257656,58.100075033995545,13.299236072051979,807.7042890804847,6937.999976774739,61.64302901347446,12.704491628007,99.97494986604055,5
0.76,65.88142109057281,58.051560966405404,13.285719924117624,807.3150043843707,6967.919672031487,62.48410746063571,12.706676433533165,99.98710143975583,3
0.77,65.49374862934833,58.018962279048544,13.27188633899488,806.8961493506864,6988.168233877001,63.491861462564415,12.708840571588206,99.9952583060548,4
0.78,65.12233840816026,58.002331122870714,13.257750685910732,806.4479857501934,6998.5433453746045,64.66181377119388,12.710983825760122,99.99941720229967,3
0.79,64.76811875913488,58.00169410417402,13.243328669692149,805.9707936705538,6998.941341839772,65.98876652404789,12.713105981725283,99.9995764649874,5
0.8,64.43197504692071,58.01705224205247,13.228636313317907,805.464871341284,6989.358246623382,67.4668243372968,12.715206827269856,99.99573603041505,3
0.81,64.11474745573805,58.0483809667617,13.213689940116915,804.9305349473715,6969.889810845087,69.08942049776051,12.717286152311043,99.98789743470525,4
0.8200000000000001,63.817228889355896,58.09563015902527,13.198506155632876,804.3681184316688,6940.730556679773,70.84934613749256,12.71934374891807,99.97606381319173,4
0.8300000000000001,63.54016298924553,58.15872423021486,13.183101829175374,803.7779732861909,6902.171833756293,72.73878226132862,12.72137941133299,99.96023989916537,4
0.84,63.284242275864116,58.2375622432759,13.167494075077952,803.1604683324437,6854.59890808828,74.74933448510714,12.723392935991258,99.94043202198075,5
0.85,63.05010641771416,58.33201807420539,13.151700233683927,802.5159894909226,6798.48711262349,76.87207033022764,12.725384121542088,99.91664810452468,3
0.86,62.83834063250545,58.441940613823334,13.13573785208114,801.8449395399249,6734.397097874114,79.09755890885397,12.727352768868583,99.88889766004701,3
0.87,62.64947422441551,58.56715400951524,13.119624664606992,801.1477378638263,6662.9692300821835,81.4159128234497,12.729298681107652,99.85719178835554,3
0.88,62.48397926110484,58.70745794655877,13.103378573145442,800.4248201909795,6584.917192891762,83.81683209449398,12.731221663669691,99.82154317137619,5
0.89,62.342269393793615,58.862627968584555,13.08701762723788,799.6766383213981,6501.020856457884,86.28964992121611,12.733121524258047,99.78196606808045,5
0.9,62.22469882334903,59.03241583665853,13.070560004029934,798.9036598443961,6412.118485241756,88.82338007204297,12.734998072888246,99.73847630878196,4
0.91,62.131561414967635,59.21654992641126,13.0540239880765,798.1063678463602,6319.098362349352,91.40676569421339,12.736851121906986,99.69109128880456,3
0.92,62.063089963665355,59.414735662578984,13.037427951027464,797.285260608836,6222.889914100248,94.02832932570779,12.73868048601091,99.63982996152448,4
0.93,62.01945561241121,59.6266559902612,13.020790331216645,796.440851297119,6124.454423507062,96.67642388730015,12.740485982265133,99.58471283078914,3
0.9400000000000001,62.00076742435899,59.85197188214087,13.004129613176652,795.5736676395422,6024.7754254533575,99.33928442818554,12.742267430121535,99.52576194271595,5
0.9500000000000001,62.00707211024622,60.09032288085583,12.987464307102416,794.6842515976635,5924.848879538191,102.00508039528691,12.744024651436812,99.46300087687415,4
0.96,62.03835391164159,60.34132767565362,12.97081292828621,793.7731590275575,5825.67321877702,104.66196819401975,12.7457574704903,99.39645473685324,3
0.97,62.09453464033287,60.604584712407416,12.954193976547012,792.840959332423,5728.239373589057,107.29814380699737,12.747465714001535,99.32615014022201,5
0.98,62.17547387375667,60.8796728360169,12.937625915677051,791.8882351067252,5633.5208707480715,109.90189523690306,12.749149211147591,99.25211520788169,5
0.99,62.28096930598179,61.16615196416664,12.921127152928376,790.9155817720924,5542.464106224678,112.46165454053511,12.750807793580156,99.1743795528181,5
1.0,62.410757253368615,61.46356379136388,12.904716018562258,789.9236072051979,5455.97888911063,114.9660492228488,12.752441295442368,99.09297426825682,3
1.01,62.56451331364093,61.77143252212959,12.88841074548411,788.9129313578554,5374.929351107118,117.40395276266123,12.754049553385405,99.00793191522627,4
1.02,62.74185317672267,62.089265632169685,12.872229448986584,787.8841858695708,5300.125312406458,119.76453404554432,12.755632406584809,98.91928650953379,3
1.03,62.94233358531295,62.416554656308904,12.856190106623332,786.8380136727873,5232.314190236418,122.03730548428459,12.757189696756582,98.82707350815974,5
1.04,63.165453442798466,62.752776001926534,12.840310538235789,785.7750685910732,5172.173530914346,124.21216961312098,12.758721268173002,98.73132979507517,3
1.05,63.410655065734076,63.09739178659301,12.824608386155191,784.6960149305045,5120.30424002833,126.27946394875156,12.760226967678205,98.63209366648874,3
1.06,63.67732557776099,63.449850698566955,12.809101095601795,783.6015270644941,5077.224578387193,128.23000391880086,12.761706644703496,98.52940481552876,3
1.07,63.96479844147844,63.809588878776445,12.793805895303096,782.4922890123314,5043.364983729813,130.05512366702513,12.763160151282404,98.42330431636645,4
1.08,64.27235512444012,64.1760308228732,12.778739778352573,781.3689940116915,5019.063769933508,131.74671455396611,12.764587342065484,98.31383460778683,3
1.09,64.59922689511106,64.54859030191678,12.763919483330216,780.2323440853851,5004.563746693622,133.29726118200344,12.765988074334846,98.20103947621374,5
1.1,64.94459674429608,64.9266713002158,12.749361475705827,779.0830496026166,5000.009793449297,134.69987478475224,12.767362208018431,98.0849640381959,3
1.11,65.30760142723739,65.309668968826,12.735081929545753,777.9218288350265,5005.447411796011,135.94832383246506,12.768709605704014,97.96565472236087,4
1.12,65.68733362127678,65.69697059317942,12.721096709543358,776.7494075077952,5020.822270848683,137.03706171746336,12.770030132652952,97.8431592508442,5
1.1300000000000001,66.08284419368991,66.08795657329698,12.707421353393224,775.5665183460884,5045.980750097911,137.96125139659833,12.771323656813648,97.71752662020126,4
1.1400000000000001,66.49314457402363,66.48200141501644,12.69407105452864,774.3739006171272,5080.671474335324,138.71678688125945,12.772590048834765,97.58880708180922,5
1.1500000000000001,66.91720922500741,66.87847473064946,12.681060645241574,773.172299668171,5124.547825311572,139.30031147945493,12.773829182078156,97.4570521217672,5
1.16,67.35397820586243,67.27674224746745,12.668404580203875,771.9624664606991,5177.171405031291,139.70923270891814,12.77504093263153,97.32231444030252,4
1.17,67.8023598216014,67.67616682240275,12.656116920408014,770.7451571010844,5238.016416080966,139.9417338149842,12.776225179320841,97.18464793069126,3
1.18,68.26123335169764,68.07610946134147,12.644211317545201,769.5211323680513,5306.474915222878,139.99678184206516,12.777381803722406,97.04410765770176,4
1.19,68.7294518513026,68.47593034137788,12.632700998838255,768.2911572372145,5381.862887762967,139.87413222286344,12.77851069017475,96.90074983556937,4
1.2,69.20584501801073,68.87498983439447,12.621598752346037,767.0560004029934,5463.427081999565,139.57432986493527,12.779611725790168,96.75463180551151,3
1.21,69.68922211700608,69.27264953033057,12.610916912755815,765.816433798203,5550.352535465398,139.09870672977607,12.780684800466016,96.605812012792,4
1.22,70.17837495727905,69.66827325850221,12.600667347679336,764.5732321116219,5641.770717763171,138.44937591518377,12.78172980689572,96.4543499833437,3
1.23,70.67208091147484,70.06122810533958,12.590861444467794,763.327172303836,5736.768208634199,137.62922226719093,12.782746640579509,96.30030629995892,3
1.24,71.16910597182503,70.45088542691362,12.581510097560404,762.0790331216646,5834.395824551691,136.64188956327476,12.783735199834862,96.14374257805711,5
1.25,71.66820783452444,70.83662185463226,12.57262369638058,760.8295946114674,5933.6781026488,135.49176432378778,12.784695385806677,95.98472144103957,4
1.26,72.1681390048435,71.21782029249722,12.564212113793205,759.5796376316425,6033.623047221136,134.18395632353122,12.785627102477156,95.82330649524081,4
1.27,72.66764991521555,71.5938709043259,12.5562846951358,758.3299433646146,6133.232041419942,132.72427589005474,12.786530256675407,95.65956230448703,5
1.28,73.16549204850493,71.96417208935922,12.548850247835766,757.081292828621,6231.509825101539,131.11920808954136,12.787404758086767,95.49355436427126,5
1.29,73.66042105864958,72.32813144469452,12.541917031625273,755.8344663896015,6327.4744391376935,129.37588391496453,12.788250519261823,95.3253490755562,4
1.3,74.15119988087815,72.68516671300377,12.53549274936462,754.5902432734946,6420.1670368266405,127.50204860452247,12.789067455625158,95.15501371821465,3
1.31,74.63660182372779,73.03470671402114,12.529584538484297,753.3494010792465,6508.661464372373,125.50602723110482,12.78985548548382,94.98261642411839,3
1.32,75.11541363513378,73.37619225830956,12.524198963055243,752.1127152928376,6592.073514707223,123.39668771567047,12.79061453003548,94.80822614988648,4
1.33,75.586438534928,73.70907704184454,12.519342006496105,750.8809588026285,6669.569762196603,121.18340142886086,12.791344513376313,94.63191264930344,3
1.34,76.04849920616599,74.03282851998404,12.515019064925614,749.6549014163301,6740.375889952448,118.87600155588743,12.792045362508595,94.45374644541872,3
1.35,76.50044073780617,74.34692875942635,12.511234941167451,748.4353093798989,6803.784426551621,116.48473940967027,12.792717007347997,94.27379880233829,4
1.36,76.94113351138608,74.65087526679282,12.507993839414272,747.2229448986584,6859.161814856496,114.02023888631946,12.793359380730594,94.09214169672018,5
1.37,77.36947602448011,74.94418179251016,12.505299360556812,746.0185656609452,6905.954742308462,111.49344926530432,12.793972418419584,93.90884778898452,3
1.3800000000000001,77.784397643882,75.22637910870591,12.503154498183267,744.8229243645785,6943.695669444105,108.9155965640099,12.794556059111708,93.72399039425056,3
1.3900000000000001,78.18486128163023,75.49701575987307,12.501561635253399,743.6367682464489,6972.007501394976,106.2981336628027,12.795110244443382,93.53764345301143,5
1.4000000000000001,78.5698659871879,75.7556587851025,12.500522541451035,742.460838615519,6990.60735569487,103.65268942218997,12.795634918996537,93.34988150155905,3
1.41,78.93844944929764,76.00189441072806,12.500038371217949,741.2958703895301,6999.309388747917,100.99101701813431,12.796130030304155,93.16077964217054,4
1.42,79.28969040125875,76.23532871227621,12.500109662471255,740.142591635702,6998.026652716362,98.32494172506013,12.796595528855516,92.97041351306832,5
1.43,79.62271092361411,76.45558824466117,12.500736336005785,739.0017231157151,6986.771964274613,95.666308378541,12.797031368101154,92.77885925816587,3
1.44,79.93667863849153,76.66232063961728,12.50191769558208,737.8739778352574,6965.6577765492775,93.02692875108082,12.797437504457505,92.5861934966111,5
1.45,80.23080879011505,76.8551951694132,12.503652428699924,736.7600605984195,6934.895055524683,90.41852907478736,12.797813897311277,92.39249329213982,5
1.46,80.50436620628564,77.03390327594559,12.505938608056539,735.660667567215,6894.791172140504,87.85269794408488,12.798160509023493,92.19783612225118,3
1.47,80.75666713592882,77.1981590643664,12.508773693687834,734.5764858265015,6845.746831142935,85.34083482992287,12.798477304933275,92.0022998472177,5
1.48,80.98708095811627,77.3476997604535,12.512154535790328,733.5081929545753,6788.252067375316,82.8940994342228,12.798764253361291,91.80596267894234,3
1.49,81.1950317582897,77.48228613099346,12.516077378220608,732.456456599707,6722.881349511976,80.5233621095697,12.799021325612943,91.60890314967456,4
1.5,81.37999976774739,77.60170286650366,12.52053786266843,731.4219340628828,6650.287840157117,78.2391555644252,12.799248495981216,91.41120008059868,3
1.51,81.54152266279515,77.7057589256815,12.525531033498845,730.4052718870131,6571.196869659989,76.05162806842506,12.799445741749265,91.21293255030629,5
1.52,81.67919672031486,77.79428784102971,12.531051343257946,729.407105452864,6486.398688853799,73.97049836566103,12.799613043192675,91.01417986316602,5
1.53,81.792677826862,77.86714798516893,12.537092658836134,728.4280585819653,6396.740573130612,72.0050124962583,12.799750383581443,90.81502151760269,5
1.54,81.88168233877,77.92422279741118,12.543648268282055,727.4687431467416,6303.118356745702,70.16390271808135,12.799857749181644,90.61553717429913,4
1.55,81.94598779111176,77.96542097023217,12.550710888259635,726.5297586881132,6206.467481937797,68.45534871107103,12.799935129256808,90.4158066243329,3
1.56,81.98543345374605,77.9906765953439,12.558272672139923,725.6116920408014,6107.753652299444,66.88694123657385,12.79998251606899,90.21590975726096,5
1.57,81.99992073305918,77.99994926913375,12.566325218718763,724.7151169665761,6007.963183785937,65.46564841311822,12.79999990487955,90.01592652916487,3
1.58,81.98941341839772,77.99322415730173,12.574859581550598,723.8405937956744,5908.093149772319,64.19778475846717,12.799987293949622,89.81593693066947,5
1.59,81.9539377725762,77.97051201859213,12.583866278888049,722.9886690766109,5809.141418625811,63.08898313548774,12.799944684540288,89.61602095494764,3
1.6,81.89358246623382,77.93184918758193,12.59333530421621,722.1598752346035,5712.096683334935,62.14416972647568,12.79987208091245,89.4162585657242,5
1.61,81.808498356204,77.87729751655309,12.60325613736997,721.3547302388255,5617.928582815991,61.36754214711971,12.799769490326417,89.21672966529135,3
1.62,81.69889810845086,77.80694427654217,12.613617756222006,720.5737372786903,5527.578013601534,60.76255079734034,12.799636923041158,89.01751406254891,4
1.6300000000000001,81.5650556665151,77.72090201772534,12.624408648928453,719.8173844493756,5441.94772871322,60.33188353185806,12.79947439231329,88.81869144108182,4
1.6400000000000001,81.40730556679773,77.61930838936196,12.635616826718657,719.0861444467795,5361.893317652052,60.07745371859604,12.799281914395753,88.62034132728773,3
1.6500000000000001,81.22604210239341,77.5023259195853,12.647229837214804,718.3804742721006,5288.214657630877,60.00039173797186,12.799059508536176,88.42254305856751,4
1.6600000000000001,81.02171833756293,77.37014175539204,12.659234778266608,717.7008149462276,5221.647921465701,60.101039960844986,12.79880719697496,88.2253757515914,3
1.67,80.79484497530865,77.22296736324712,12.671618312285707,717.0475912341154,5162.858221980253,60.37895122743197,12.798525004943054,88.0289182706533,3
1.68,80.5459890808828,77.06103819078245,12.684366681063839,716.4212113793205,5112.432966418495,60.8328908339473,12.798212960659423,87.8332491961262,5
1.69,80.27577266441983,76.88461329013091,12.697465721058316,715.8220668488628,5070.875987265632,61.46084201814374,12.797871095328235,87.63844679303104,3
1.7,79.9848711262349,76.69397490349826,12.710900879127845,715.2505320885708,5038.602508120443,62.26001491938061,12.79749944313574,87.44458897973169,3
1.71,79.67401156867487,76.48942801163572,12.724657228701181,714.7069642890654,5015.934994918356,63.22685897341297,12.797098041246848,87.25175329676875,3
1.72,79.34397097874114,76.27129984593597,12.738719486360674,714.1917031625272,5003.099933958404,64.35707868683332,12.796666929801411,87.06001687584433,5
1.73,78.99557428602668,76.03993936493256,12.753072028822274,713.7050707303881,5000.225568926989,65.64565272108369,12.796206151910216,86.8694564089703,5
1.74,78.62969230082183,75.79571669604087,12.767698910293122,713.2473711220775,5007.340619529366,67.08685620125165,12.795715753650667,86.68014811779265,4
1.75,78.24723953754193,75.53902254343305,12.782583880187461,712.8188903849518,5024.373994531842,68.6742861505364,12.79519578406218,86.4921677231038,3
1.76,77.84917192891761,75.27026756299476,12.797710401181174,712.4198963055242,5051.155502081876,70.40088993738523,12.794646295141286,86.30559041455523,4
1.77,77.43648443666089,74.98988170536337,12.813061667584883,712.0506382421063,5087.417550208816,72.25899660891511,12.794067341836413,86.1204908205827,4
1.78,77.01020856457885,74.69831352809865,12.828620624015201,711.7113469689681,5132.797820514419,74.24035097141117,12.793458982042413,85.93694297855583,5
1.79,76.57140978035156,74.3960294780863,12.844369984343423,711.4022345321107,5186.842888338511,76.33615026649012,12.792821276594758,85.75502030516418,3
1.8,76.12118485241757,74.08351314532254,12.860292250900537,711.1234941167452,5249.012753228324,78.5370832799826,12.792154289263458,85.57479556705148,4
1.81,75.66065910862412,73.76126448927319,12.876369733917292,710.8752999265578,5318.6862344445,80.83337170978251,12.791458086746694,85.39634085171002,5
1.82,75.19098362349352,73.42979903904521,12.892584571177668,710.6578070748382,5395.167177593716,83.2148136088739,12.790732738664136,85.21972753864657,5
1.83,74.71333234113632,73.0896470686501,12.908918747863952,710.4711514875391,5477.691410373269,85.67082871052685,12.78997831754999,85.04502627083156,4
1.84,74.22889914100247,72.74135274867862,12.925354116571347,710.3154498183268,5565.4343779281035,88.19050543429174,12.789194898845734,84.87230692644276,4
1.85,73.73889485380434,72.3854732757439,12.941872417469884,710.1907993756761,5657.519381530387,90.76264936395327,12.78838256089259,84.70163859091507,5
1.86,73.24454423507062,72.02257798108573,12.958455298591252,710.097278062056,5753.026338263379,93.37583298206762,12.787541384923674,84.53308952930713,3
1.87,72.74708290389535,71.65324741976202,12.975084336217973,710.0349443252435,5851.000974185801,96.01844644012054,12.786671455055883,84.3667271589963,4
1.8800000000000001,72.24775425453358,71.27807244188459,12.99174105535232,710.003837121795,5950.464359121633,98.67874913874617,12.78577285828148,84.20261802271257,5
1.8900000000000001,71.74780634856342,70.89765324738495,13.008406950242176,710.0039758926999,6050.422687806811,101.34492188884546,12.78484568445939,84.04082776192236,4
1.9000000000000001,71.2484887953819,70.51259842582256,13.025063504941086,710.0353605512311,6149.877209662953,104.00511942186291,12.783890026306224,83.88142109057281,3
1.9100000000000001,70.75104962883248,70.12352398277126,13.041692213879628,710.0979714829986,6247.83420798296,106.64752301592905,12.782905979387003,83.72446176920707,5
1.92,70.2567321877702,69.73105235434181,13.058274602425247,710.191769558208,6343.314928819896,109.26039300406156,12.781893642105597,83.57001257946091,5
1.93,69.76677200836217,69.3358114114169,13.074792247407721,710.3166961561157,6435.3653603728935,111.83212093114088,12.780853115694892,83.41813529895094,4
1.94,69.28239373589058,68.93843345519163,13.091226797587467,710.4726732016643,6523.065765157697,114.35128112793886,12.77978450420666,83.26889067656438,4
1.95,68.80480806377726,68.5395542056265,13.107559994043907,710.6596032142779,6605.5398697196015,116.80668147306564,12.77868791450116,83.12233840816026,5
1.96,68.33520870748072,68.13981178443113,13.123773690461288,710.8773693687833,6681.963620068135,119.18741311731097,12.77756345623645,82.97853711269195,3
